ID,reg_time,reg_money,service_type,area,ent_type,cont_type,cid,stock_rate,flag
5996317,2002.0,7050.0,零售业,湖北,集体所有制企业,自然人,26317.0,0.65,0.0
5996318,2010.0,7260.0,零售业,广东,集体所有制企业,企业法人,26318.0,0.82,0.0
5996319,2005.0,9580.0,工业,湖北,合伙企业,自然人,26319.0,0.51,0.0
5996320,2001.0,2740.0,交通运输业,广东,集体所有制企业,自然人,26320.0,0.92,0.0
5996322,2007.0,3470.0,工业,,股份有限公司,自然人,26322.0,0.91,0.0
5996324,2007.0,1920.0,零售业,广东,集体所有制企业,企业法人,26324.0,0.68,0.0
5996325,2011.0,3700.0,工业,广西,股份有限公司,自然人,26325.0,0.75,0.0
5996328,2011.0,5700.0,工业,湖南,,自然人,26328.0,0.67,0.0
5996330,2004.0,4010.0,服务业,福建,股份有限公司,企业法人,26330.0,0.58,
5996331,2005.0,120.0,商业服务业,湖南,有限责任公司,企业法人,26331.0,0.99,0.0
5996334,2004.0,8410.0,零售业,山东,农民专业合作社,企业法人,26334.0,0.67,0.0
5996337,2009.0,3720.0,交通运输业,福建,有限责任公司,自然人,26337.0,0.62,0.0
5996339,2002.0,200.0,服务业,广东,集体所有制企业,自然人,26339.0,0.72,0.0
5996340,2002.0,4510.0,服务业,福建,农民专业合作社,自然人,26340.0,0.92,0.0
5996344,2008.0,4300.0,工业,广东,集体所有制企业,自然人,26344.0,0.79,0.0
5996347,2013.0,2750.0,商业服务业,山东,合伙企业,企业法人,26347.0,0.86,0.0
5996350,2003.0,8050.0,交通运输业,广东,合伙企业,自然人,26350.0,0.76,0.0
5996353,2011.0,1880.0,交通运输业,福建,股份有限公司,企业法人,26353.0,0.59,0.0
5996356,2014.0,1390.0,商业服务业,江西,股份有限公司,企业法人,26356.0,0.94,0.0
5996357,2009.0,6670.0,商业服务业,江西,有限责任公司,自然人,26357.0,0.61,0.0
5996358,2011.0,2140.0,社区服务,江西,农民专业合作社,企业法人,26358.0,0.65,0.0
5996360,2000.0,1310.0,工业,广西,农民专业合作社,企业法人,26360.0,0.93,0.0
5996363,2001.0,1430.0,零售业,湖北,集体所有制企业,自然人,26363.0,0.68,
5996364,2005.0,8760.0,交通运输业,湖南,合伙企业,自然人,26364.0,0.52,0.0
5996365,2007.0,560.0,服务业,湖南,农民专业合作社,企业法人,26365.0,0.89,0.0
5996366,2002.0,8790.0,零售业,湖南,农民专业合作社,企业法人,26366.0,0.59,0.0
5996369,2002.0,4580.0,交通运输业,广西,农民专业合作社,自然人,26369.0,0.56,0.0
5996374,2003.0,7250.0,零售业,山东,合伙企业,自然人,26374.0,0.85,0.0
5996377,2009.0,4570.0,工业,广东,合伙企业,企业法人,26377.0,0.81,0.0
5996378,2001.0,1040.0,商业服务业,湖南,集体所有制企业,自然人,26378.0,0.84,0.0
5996379,2004.0,8670.0,服务业,江西,农民专业合作社,自然人,26379.0,0.89,0.0
5996381,2011.0,2060.0,社区服务,湖南,合伙企业,自然人,26381.0,0.7,0.0
5996383,2013.0,5330.0,社区服务,江西,有限责任公司,企业法人,26383.0,0.77,0.0
5996385,2002.0,790.0,工业,江西,合伙企业,自然人,26385.0,0.83,0.0
5996391,2005.0,750.0,工业,江西,有限责任公司,企业法人,26391.0,0.86,0.0
5996393,2005.0,220.0,服务业,广东,有限责任公司,自然人,26393.0,0.54,0.0
5996394,2013.0,3630.0,工业,江西,集体所有制企业,自然人,26394.0,0.82,0.0
5996401,2010.0,,商业服务业,广西,集体所有制企业,自然人,26401.0,0.97,0.0
5996403,,9600.0,服务业,湖南,集体所有制企业,企业法人,26403.0,0.85,0.0
5996404,2008.0,370.0,交通运输业,山东,股份有限公司,自然人,26404.0,0.63,0.0
5996405,2010.0,9040.0,零售业,江西,股份有限公司,企业法人,26405.0,0.98,0.0
5996411,2013.0,6760.0,工业,江西,合伙企业,自然人,26411.0,0.96,0.0
5996412,2003.0,6160.0,交通运输业,广东,股份有限公司,企业法人,26412.0,0.76,0.0
5996414,2006.0,2260.0,服务业,山东,农民专业合作社,自然人,26414.0,0.67,0.0
5996417,2006.0,5740.0,社区服务,福建,合伙企业,自然人,26417.0,0.71,0.0
5996418,2007.0,5890.0,服务业,湖北,农民专业合作社,企业法人,26418.0,0.83,0.0
5996420,2012.0,1950.0,工业,湖南,农民专业合作社,企业法人,26420.0,0.53,0.0
5996422,2007.0,600.0,交通运输业,福建,股份有限公司,企业法人,26422.0,0.53,0.0
5996424,2007.0,3010.0,商业服务业,江西,有限责任公司,自然人,26424.0,0.67,0.0
5996433,2006.0,7740.0,服务业,广东,股份有限公司,自然人,26433.0,0.53,0.0
5996435,2008.0,4990.0,工业,湖北,农民专业合作社,企业法人,26435.0,0.74,0.0
5996436,2003.0,290.0,服务业,广西,农民专业合作社,企业法人,26436.0,0.75,0.0
5996437,2004.0,4700.0,商业服务业,湖南,合伙企业,自然人,26437.0,0.82,0.0
5996441,2010.0,5260.0,工业,湖北,股份有限公司,自然人,26441.0,0.96,0.0
5996445,2011.0,4020.0,工业,广西,股份有限公司,自然人,,0.73,0.0
5996447,2013.0,4750.0,交通运输业,山东,股份有限公司,企业法人,26447.0,0.91,0.0
5996448,2002.0,6580.0,工业,江西,有限责任公司,企业法人,26448.0,0.56,0.0
5996449,2014.0,5350.0,零售业,江西,股份有限公司,自然人,26449.0,0.66,0.0
5996450,,2040.0,交通运输业,广西,合伙企业,自然人,26450.0,0.56,0.0
5996451,2013.0,8550.0,工业,江西,集体所有制企业,自然人,26451.0,0.56,0.0
5996452,2006.0,9770.0,服务业,广东,有限责任公司,企业法人,26452.0,0.52,0.0
5996454,2005.0,3900.0,服务业,广东,农民专业合作社,企业法人,26454.0,0.98,0.0
5996456,2014.0,7920.0,零售业,福建,有限责任公司,自然人,26456.0,0.6,0.0
5996457,2008.0,,交通运输业,江西,股份有限公司,企业法人,26457.0,0.56,0.0
5996459,2010.0,6760.0,服务业,湖北,农民专业合作社,企业法人,26459.0,0.79,0.0
5996461,2004.0,9350.0,社区服务,广东,股份有限公司,,26461.0,0.92,0.0
5996465,2005.0,2520.0,社区服务,江西,农民专业合作社,企业法人,26465.0,0.72,0.0
5996466,2008.0,1070.0,商业服务业,福建,股份有限公司,企业法人,26466.0,0.71,0.0
5996468,2006.0,4270.0,商业服务业,山东,农民专业合作社,企业法人,26468.0,0.94,0.0
5996469,2009.0,,交通运输业,湖北,股份有限公司,自然人,26469.0,0.62,0.0
5996471,2006.0,9420.0,交通运输业,广西,农民专业合作社,企业法人,26471.0,0.75,0.0
5996472,2004.0,2640.0,交通运输业,山东,股份有限公司,企业法人,26472.0,0.68,0.0
5996473,2008.0,1530.0,服务业,广东,合伙企业,自然人,,0.77,0.0
5996478,2012.0,2450.0,零售业,广西,合伙企业,企业法人,26478.0,0.75,0.0
5996479,2006.0,9020.0,零售业,湖北,合伙企业,自然人,26479.0,0.67,0.0
5996481,2005.0,3880.0,商业服务业,广西,农民专业合作社,企业法人,26481.0,0.53,0.0
5996482,2003.0,8290.0,零售业,广东,集体所有制企业,自然人,26482.0,0.58,0.0
5996483,2011.0,1270.0,商业服务业,广西,农民专业合作社,企业法人,26483.0,0.84,0.0
5996484,2014.0,2760.0,社区服务,江西,有限责任公司,自然人,26484.0,0.92,0.0
5996486,2002.0,4150.0,交通运输业,广西,农民专业合作社,企业法人,26486.0,0.88,0.0
5996488,2006.0,500.0,社区服务,湖北,合伙企业,企业法人,26488.0,0.88,0.0
5996491,2004.0,1350.0,工业,广西,股份有限公司,企业法人,26491.0,0.76,0.0
5996492,2011.0,5970.0,社区服务,山东,合伙企业,自然人,26492.0,0.75,0.0
5996493,2012.0,2760.0,零售业,广西,合伙企业,企业法人,26493.0,0.73,0.0
5996496,2001.0,400.0,工业,湖南,有限责任公司,企业法人,26496.0,0.56,0.0
5996499,2011.0,1680.0,商业服务业,江西,有限责任公司,自然人,26499.0,0.63,0.0
5996500,2003.0,3560.0,社区服务,湖北,合伙企业,企业法人,26500.0,0.97,0.0
5996502,2005.0,6460.0,工业,广西,合伙企业,自然人,26502.0,0.57,0.0
5996503,2014.0,6880.0,零售业,广东,股份有限公司,自然人,26503.0,0.83,0.0
5996505,2008.0,1550.0,服务业,福建,有限责任公司,企业法人,26505.0,0.61,0.0
5996510,2008.0,1880.0,工业,广东,有限责任公司,自然人,26510.0,0.62,0.0
5996511,2014.0,4960.0,零售业,山东,股份有限公司,自然人,26511.0,0.56,0.0
5996514,2002.0,1970.0,社区服务,湖南,农民专业合作社,企业法人,26514.0,0.65,0.0
5996515,2007.0,6460.0,服务业,广西,农民专业合作社,自然人,26515.0,0.83,0.0
5996519,2003.0,8430.0,商业服务业,广西,合伙企业,企业法人,26519.0,0.75,0.0
5996521,2009.0,2810.0,工业,福建,有限责任公司,企业法人,26521.0,0.8,0.0
5996523,,8190.0,工业,湖南,集体所有制企业,自然人,26523.0,0.93,0.0
5996525,2004.0,920.0,工业,山东,有限责任公司,自然人,26525.0,0.66,
5996526,2004.0,7840.0,工业,湖南,股份有限公司,企业法人,26526.0,0.58,0.0
5996529,2011.0,4040.0,交通运输业,湖北,农民专业合作社,企业法人,26529.0,0.55,0.0
5996532,2011.0,8360.0,服务业,广西,股份有限公司,企业法人,26532.0,0.64,0.0
5996533,2014.0,1150.0,零售业,江西,合伙企业,企业法人,26533.0,0.8,0.0
5996534,2004.0,8430.0,社区服务,山东,有限责任公司,企业法人,26534.0,0.53,0.0
5996539,2012.0,3660.0,服务业,广东,农民专业合作社,企业法人,26539.0,0.94,0.0
5996540,2002.0,2720.0,服务业,福建,集体所有制企业,企业法人,26540.0,0.64,0.0
5996543,2001.0,1190.0,商业服务业,福建,有限责任公司,自然人,26543.0,0.81,0.0
5996545,2002.0,1510.0,商业服务业,湖南,集体所有制企业,自然人,26545.0,0.95,0.0
5996546,2005.0,5060.0,工业,湖南,股份有限公司,企业法人,26546.0,0.95,0.0
5996551,2009.0,8190.0,零售业,湖北,股份有限公司,自然人,26551.0,0.53,0.0
5996554,2004.0,990.0,服务业,湖南,,自然人,26554.0,0.79,0.0
5996555,2005.0,840.0,社区服务,江西,合伙企业,企业法人,26555.0,0.93,0.0
5996558,2013.0,2340.0,社区服务,广西,集体所有制企业,自然人,26558.0,0.59,0.0
5996559,2014.0,,商业服务业,福建,集体所有制企业,,26559.0,0.96,0.0
5996560,2007.0,6060.0,交通运输业,江西,集体所有制企业,自然人,26560.0,0.68,0.0
5996561,2001.0,700.0,工业,湖南,集体所有制企业,企业法人,26561.0,0.95,0.0
5996563,2006.0,3850.0,社区服务,广西,农民专业合作社,自然人,26563.0,0.83,0.0
5996565,2010.0,4630.0,商业服务业,福建,股份有限公司,自然人,26565.0,0.6,0.0
5996567,2012.0,7160.0,服务业,广西,有限责任公司,自然人,26567.0,0.65,0.0
5996571,2006.0,5090.0,零售业,广西,股份有限公司,企业法人,26571.0,0.95,0.0
5996572,2009.0,8820.0,,山东,集体所有制企业,企业法人,26572.0,0.55,0.0
5996573,2012.0,1910.0,商业服务业,湖南,股份有限公司,企业法人,26573.0,0.55,0.0
5996577,2013.0,9650.0,,江西,有限责任公司,自然人,26577.0,0.78,0.0
5996579,2010.0,9770.0,服务业,湖北,集体所有制企业,企业法人,26579.0,0.95,0.0
5996583,2010.0,2490.0,商业服务业,广西,合伙企业,自然人,26583.0,0.7,0.0
5996584,2014.0,1700.0,社区服务,湖南,合伙企业,自然人,26584.0,1.0,0.0
5996585,2013.0,7730.0,商业服务业,湖北,合伙企业,企业法人,26585.0,0.78,0.0
5996586,2008.0,9050.0,商业服务业,山东,合伙企业,自然人,26586.0,0.79,0.0
5996587,2008.0,9300.0,服务业,广东,合伙企业,企业法人,26587.0,0.91,0.0
5996588,2014.0,7030.0,服务业,福建,股份有限公司,自然人,26588.0,0.71,0.0
5996589,2002.0,7070.0,服务业,湖南,农民专业合作社,企业法人,26589.0,0.84,0.0
5996591,2001.0,9740.0,服务业,广东,农民专业合作社,自然人,26591.0,0.88,0.0
5996595,2007.0,5750.0,工业,江西,农民专业合作社,自然人,26595.0,0.57,0.0
5996597,2003.0,440.0,服务业,广西,合伙企业,自然人,26597.0,0.66,0.0
5996598,2002.0,4900.0,零售业,江西,集体所有制企业,企业法人,26598.0,0.91,0.0
5996600,2014.0,6520.0,商业服务业,广东,有限责任公司,自然人,26600.0,0.6,0.0
5996601,2003.0,9600.0,商业服务业,湖北,集体所有制企业,企业法人,26601.0,0.77,0.0
5996602,2008.0,290.0,服务业,广西,农民专业合作社,自然人,26602.0,0.81,0.0
5996603,2000.0,6170.0,社区服务,广西,股份有限公司,企业法人,26603.0,0.92,0.0
5996604,2011.0,6120.0,零售业,广西,集体所有制企业,自然人,26604.0,0.91,0.0
5996605,2007.0,4140.0,工业,山东,有限责任公司,自然人,26605.0,0.81,0.0
5996607,2011.0,7580.0,服务业,江西,农民专业合作社,自然人,26607.0,0.73,0.0
5996609,2012.0,2290.0,商业服务业,山东,集体所有制企业,企业法人,26609.0,0.55,0.0
5996610,2006.0,6150.0,零售业,广东,合伙企业,自然人,26610.0,0.74,0.0
5996612,2014.0,4530.0,服务业,湖北,合伙企业,企业法人,26612.0,0.55,0.0
5996613,2012.0,7320.0,工业,广西,股份有限公司,自然人,26613.0,0.51,0.0
5996615,2003.0,5590.0,商业服务业,湖北,股份有限公司,自然人,26615.0,0.77,0.0
5996620,2011.0,7770.0,社区服务,湖北,合伙企业,自然人,26620.0,1.0,0.0
5996621,2008.0,880.0,社区服务,广西,合伙企业,自然人,26621.0,0.52,0.0
5996627,2009.0,7730.0,服务业,福建,集体所有制企业,自然人,26627.0,0.97,0.0
5996628,2006.0,7800.0,商业服务业,湖南,集体所有制企业,企业法人,26628.0,0.69,0.0
5996629,2010.0,6930.0,商业服务业,湖北,集体所有制企业,自然人,26629.0,0.59,0.0
5996633,2005.0,6060.0,商业服务业,江西,集体所有制企业,自然人,26633.0,0.74,0.0
5996637,2013.0,6020.0,商业服务业,福建,合伙企业,企业法人,,0.58,0.0
5996638,2005.0,1130.0,工业,广西,合伙企业,自然人,26638.0,0.96,0.0
5996639,2011.0,4530.0,零售业,湖南,合伙企业,企业法人,26639.0,0.56,0.0
5996640,2007.0,1210.0,社区服务,湖北,股份有限公司,企业法人,26640.0,0.99,0.0
5996642,2013.0,5790.0,社区服务,山东,合伙企业,自然人,26642.0,0.96,0.0
5996643,2011.0,4030.0,服务业,山东,合伙企业,企业法人,26643.0,0.83,0.0
5996646,2008.0,9820.0,商业服务业,福建,股份有限公司,企业法人,26646.0,0.93,0.0
5996647,2002.0,6700.0,交通运输业,广东,集体所有制企业,企业法人,26647.0,0.65,0.0
5996649,2007.0,7950.0,零售业,广东,集体所有制企业,企业法人,26649.0,0.78,0.0
5996651,2007.0,1440.0,零售业,湖北,合伙企业,企业法人,26651.0,0.65,0.0
5996652,2006.0,6100.0,零售业,福建,有限责任公司,企业法人,26652.0,0.87,0.0
5996653,2011.0,4710.0,服务业,福建,股份有限公司,企业法人,26653.0,0.79,0.0
5996655,2004.0,820.0,社区服务,广西,农民专业合作社,自然人,26655.0,0.76,0.0
5996657,2010.0,5760.0,零售业,湖南,合伙企业,企业法人,26657.0,,0.0
5996658,2003.0,7240.0,商业服务业,江西,股份有限公司,自然人,26658.0,0.9,0.0
5996659,2009.0,2680.0,零售业,广西,集体所有制企业,自然人,26659.0,0.91,0.0
5996660,2005.0,7660.0,服务业,山东,股份有限公司,企业法人,26660.0,0.75,0.0
5996663,2006.0,4930.0,商业服务业,广西,股份有限公司,自然人,26663.0,0.62,0.0
5996664,2011.0,7360.0,工业,湖南,股份有限公司,自然人,26664.0,0.8,0.0
5996674,2010.0,7440.0,零售业,湖北,有限责任公司,企业法人,26674.0,0.78,0.0
5996675,2009.0,250.0,商业服务业,湖南,有限责任公司,企业法人,26675.0,0.96,0.0
5996676,2012.0,7220.0,商业服务业,福建,有限责任公司,自然人,26676.0,0.57,0.0
5996677,2001.0,2460.0,工业,广东,股份有限公司,企业法人,26677.0,0.85,0.0
5996681,2005.0,8120.0,工业,江西,集体所有制企业,自然人,26681.0,0.55,0.0
5996682,2005.0,2150.0,零售业,广西,合伙企业,企业法人,26682.0,0.86,0.0
5996683,2008.0,7130.0,零售业,广东,集体所有制企业,企业法人,26683.0,0.89,0.0
5996684,2014.0,8300.0,商业服务业,广西,合伙企业,自然人,26684.0,0.62,0.0
5996685,2005.0,3440.0,社区服务,广西,股份有限公司,自然人,26685.0,0.63,0.0
5996687,2008.0,1840.0,工业,广东,股份有限公司,自然人,26687.0,0.86,0.0
5996690,2006.0,2900.0,社区服务,湖北,集体所有制企业,企业法人,26690.0,0.78,0.0
5996692,2010.0,4350.0,社区服务,湖北,股份有限公司,企业法人,26692.0,0.71,0.0
5996693,2012.0,9310.0,零售业,广西,有限责任公司,自然人,26693.0,0.85,0.0
5996694,2013.0,660.0,交通运输业,山东,合伙企业,自然人,26694.0,0.62,0.0
5996696,2014.0,9850.0,工业,广西,集体所有制企业,企业法人,26696.0,0.68,0.0
5996698,2004.0,2680.0,零售业,山东,有限责任公司,自然人,26698.0,0.95,0.0
5996700,2011.0,6060.0,交通运输业,湖北,农民专业合作社,企业法人,26700.0,0.9,0.0
5996701,2005.0,3800.0,社区服务,山东,股份有限公司,自然人,26701.0,0.89,0.0
5996702,2011.0,1980.0,服务业,广东,合伙企业,企业法人,26702.0,0.79,0.0
5996706,2006.0,6120.0,零售业,福建,有限责任公司,自然人,26706.0,0.55,0.0
5996708,2003.0,4340.0,交通运输业,福建,合伙企业,企业法人,26708.0,1.0,0.0
5996709,2013.0,5490.0,商业服务业,山东,集体所有制企业,自然人,26709.0,0.64,0.0
5996710,2009.0,5140.0,工业,湖北,有限责任公司,企业法人,26710.0,0.98,0.0
5996713,2011.0,1330.0,社区服务,山东,股份有限公司,企业法人,26713.0,0.78,0.0
5996715,2013.0,260.0,社区服务,湖北,农民专业合作社,企业法人,26715.0,0.86,0.0
5996717,2002.0,9950.0,服务业,湖南,合伙企业,自然人,26717.0,0.7,0.0
5996718,2008.0,4330.0,服务业,广西,农民专业合作社,自然人,26718.0,0.64,0.0
5996719,2006.0,500.0,商业服务业,广东,股份有限公司,自然人,26719.0,0.78,0.0
5996720,2014.0,1660.0,工业,山东,股份有限公司,企业法人,26720.0,0.9,0.0
5996721,2009.0,9230.0,商业服务业,山东,农民专业合作社,自然人,26721.0,0.83,0.0
5996722,2007.0,450.0,服务业,湖北,合伙企业,自然人,26722.0,0.62,0.0
5996723,2007.0,6640.0,交通运输业,江西,有限责任公司,自然人,26723.0,0.91,0.0
5996724,2006.0,2780.0,服务业,湖北,合伙企业,企业法人,26724.0,0.78,0.0
5996729,2003.0,4730.0,社区服务,福建,农民专业合作社,自然人,26729.0,0.87,0.0
5996732,2012.0,220.0,社区服务,广西,有限责任公司,企业法人,26732.0,0.59,0.0
5996734,2005.0,8890.0,社区服务,广西,股份有限公司,企业法人,26734.0,0.83,0.0
5996735,2012.0,9270.0,交通运输业,广西,有限责任公司,企业法人,26735.0,0.77,0.0
5996741,2005.0,7910.0,社区服务,江西,农民专业合作社,自然人,26741.0,0.87,0.0
5996743,2000.0,5460.0,服务业,湖南,集体所有制企业,自然人,26743.0,0.6,0.0
5996745,2003.0,4070.0,零售业,湖北,有限责任公司,企业法人,26745.0,0.57,0.0
5996746,2010.0,2300.0,工业,湖南,集体所有制企业,企业法人,26746.0,0.84,0.0
5996748,2008.0,250.0,社区服务,广东,股份有限公司,自然人,26748.0,0.53,0.0
5996750,2009.0,5020.0,商业服务业,广东,股份有限公司,企业法人,26750.0,0.95,0.0
5996751,2002.0,3400.0,交通运输业,福建,集体所有制企业,自然人,26751.0,0.75,0.0
5996752,2002.0,1960.0,社区服务,湖南,有限责任公司,企业法人,26752.0,0.84,0.0
5996755,2003.0,7430.0,商业服务业,湖北,农民专业合作社,自然人,26755.0,0.51,0.0
5996756,2012.0,,服务业,江西,合伙企业,自然人,26756.0,,0.0
5996757,2008.0,3610.0,服务业,江西,农民专业合作社,企业法人,26757.0,0.72,0.0
5996758,2010.0,7050.0,交通运输业,广西,农民专业合作社,自然人,26758.0,0.82,0.0
5996760,2013.0,2410.0,商业服务业,湖南,有限责任公司,自然人,26760.0,0.94,0.0
5996761,2011.0,3350.0,社区服务,湖北,农民专业合作社,自然人,26761.0,0.85,0.0
5996762,2014.0,6440.0,商业服务业,湖南,合伙企业,自然人,26762.0,0.75,0.0
5996764,2005.0,3300.0,社区服务,湖南,农民专业合作社,企业法人,26764.0,0.71,0.0
5996766,2008.0,3410.0,工业,湖北,合伙企业,企业法人,26766.0,0.63,0.0
5996767,2007.0,7890.0,商业服务业,湖北,合伙企业,企业法人,,0.62,0.0
5996770,2010.0,2460.0,社区服务,福建,农民专业合作社,自然人,26770.0,0.63,0.0
5996774,2002.0,9850.0,工业,湖北,有限责任公司,自然人,26774.0,0.6,0.0
5996776,2009.0,6600.0,零售业,江西,股份有限公司,自然人,26776.0,0.85,0.0
5996778,,220.0,社区服务,湖北,集体所有制企业,企业法人,26778.0,0.63,0.0
5996780,2001.0,7690.0,交通运输业,湖南,合伙企业,自然人,26780.0,0.6,0.0
5996781,2010.0,7730.0,服务业,山东,股份有限公司,企业法人,26781.0,0.77,0.0
5996782,2008.0,7590.0,工业,湖北,股份有限公司,自然人,26782.0,0.54,0.0
5996786,2010.0,6810.0,服务业,江西,股份有限公司,自然人,26786.0,0.72,0.0
5996787,2003.0,8040.0,商业服务业,湖北,农民专业合作社,自然人,26787.0,0.99,0.0
5996791,2008.0,9090.0,零售业,江西,有限责任公司,企业法人,26791.0,0.64,0.0
5996792,2012.0,8370.0,服务业,山东,农民专业合作社,企业法人,26792.0,0.97,0.0
5996794,2012.0,6310.0,零售业,湖南,股份有限公司,企业法人,26794.0,0.54,0.0
5996796,2008.0,3270.0,零售业,广东,合伙企业,自然人,26796.0,0.75,0.0
5996797,2001.0,7270.0,服务业,山东,合伙企业,自然人,26797.0,0.56,0.0
5996798,2005.0,8090.0,工业,广西,合伙企业,自然人,26798.0,0.99,0.0
5996799,2007.0,6770.0,服务业,广东,股份有限公司,企业法人,26799.0,0.81,0.0
5996801,2011.0,710.0,社区服务,江西,股份有限公司,自然人,26801.0,0.71,0.0
5996805,2002.0,7850.0,服务业,湖北,农民专业合作社,自然人,26805.0,0.73,0.0
5996806,2010.0,6490.0,零售业,湖北,农民专业合作社,自然人,26806.0,0.86,0.0
5996809,2001.0,3570.0,零售业,福建,股份有限公司,企业法人,26809.0,0.54,0.0
5996810,2014.0,5380.0,商业服务业,广东,有限责任公司,自然人,26810.0,0.97,0.0
5996811,2008.0,990.0,服务业,江西,有限责任公司,企业法人,,0.67,0.0
5996814,2000.0,6620.0,工业,江西,农民专业合作社,企业法人,26814.0,0.86,0.0
5996815,2008.0,500.0,交通运输业,山东,合伙企业,自然人,26815.0,0.71,0.0
5996817,2001.0,3120.0,零售业,江西,农民专业合作社,自然人,26817.0,0.78,0.0
5996819,2005.0,1100.0,社区服务,湖北,集体所有制企业,自然人,26819.0,1.0,0.0
5996820,2002.0,3810.0,社区服务,湖南,有限责任公司,自然人,26820.0,0.85,0.0
5996821,2013.0,710.0,工业,山东,合伙企业,企业法人,26821.0,0.59,0.0
5996822,2004.0,900.0,零售业,山东,合伙企业,自然人,26822.0,0.75,0.0
5996823,2008.0,3570.0,工业,山东,股份有限公司,企业法人,26823.0,0.84,0.0
5996824,2005.0,6930.0,零售业,湖北,有限责任公司,企业法人,26824.0,0.62,0.0
5996825,2009.0,2830.0,商业服务业,湖南,合伙企业,企业法人,26825.0,0.57,0.0
5996826,2006.0,5250.0,服务业,广西,集体所有制企业,企业法人,26826.0,0.85,0.0
5996829,2007.0,9540.0,零售业,福建,集体所有制企业,企业法人,26829.0,0.91,0.0
5996830,2006.0,3360.0,工业,福建,有限责任公司,企业法人,26830.0,0.64,0.0
5996833,2001.0,5650.0,交通运输业,广东,合伙企业,自然人,26833.0,0.54,0.0
5996834,2013.0,8220.0,商业服务业,湖北,股份有限公司,自然人,26834.0,0.98,0.0
5996836,2001.0,1740.0,服务业,广东,合伙企业,企业法人,26836.0,0.52,0.0
5996838,2011.0,4380.0,社区服务,福建,有限责任公司,企业法人,26838.0,0.92,0.0
5996839,2013.0,7530.0,服务业,广西,合伙企业,自然人,26839.0,0.56,0.0
5996840,2014.0,6680.0,,湖北,合伙企业,企业法人,26840.0,0.55,0.0
5996841,2011.0,5230.0,服务业,福建,集体所有制企业,自然人,26841.0,0.65,0.0
5996843,2011.0,1760.0,服务业,湖北,有限责任公司,自然人,26843.0,0.83,0.0
5996844,2006.0,3570.0,工业,湖北,股份有限公司,企业法人,26844.0,0.51,0.0
5996847,2005.0,3370.0,商业服务业,福建,股份有限公司,自然人,26847.0,0.99,0.0
5996850,2014.0,7570.0,零售业,山东,合伙企业,自然人,26850.0,0.93,0.0
5996853,2003.0,5400.0,工业,山东,农民专业合作社,自然人,26853.0,0.65,0.0
5996855,2001.0,4950.0,社区服务,广西,集体所有制企业,自然人,26855.0,0.99,0.0
5996858,2006.0,6280.0,商业服务业,江西,集体所有制企业,企业法人,26858.0,0.82,0.0
5996859,2012.0,8860.0,商业服务业,福建,股份有限公司,企业法人,26859.0,0.79,
5996863,2013.0,9410.0,商业服务业,山东,集体所有制企业,自然人,26863.0,0.76,0.0
5996866,2011.0,7610.0,商业服务业,湖南,农民专业合作社,自然人,26866.0,0.61,0.0
5996867,2009.0,3120.0,社区服务,山东,农民专业合作社,企业法人,26867.0,0.54,0.0
5996869,2011.0,2170.0,社区服务,江西,合伙企业,自然人,26869.0,0.87,0.0
5996874,2007.0,7330.0,社区服务,广西,有限责任公司,自然人,26874.0,0.76,0.0
5996877,2001.0,2800.0,社区服务,广东,农民专业合作社,企业法人,26877.0,0.77,0.0
5996880,2003.0,5530.0,工业,广西,合伙企业,自然人,26880.0,0.91,0.0
5996881,2011.0,1810.0,零售业,福建,合伙企业,自然人,26881.0,0.6,0.0
5996884,2012.0,7950.0,工业,山东,有限责任公司,自然人,26884.0,0.7,0.0
5996886,2005.0,2850.0,服务业,江西,有限责任公司,自然人,26886.0,0.75,0.0
5996887,2008.0,1160.0,商业服务业,山东,合伙企业,自然人,26887.0,0.7,0.0
5996888,,5870.0,工业,山东,股份有限公司,自然人,26888.0,0.78,0.0
5996890,2007.0,4450.0,零售业,江西,合伙企业,企业法人,26890.0,1.0,0.0
5996891,2006.0,2940.0,社区服务,湖南,农民专业合作社,企业法人,26891.0,0.51,0.0
5996893,2013.0,1510.0,商业服务业,福建,股份有限公司,自然人,26893.0,0.53,0.0
5996894,2003.0,6160.0,工业,湖南,股份有限公司,企业法人,26894.0,0.52,0.0
5996897,2014.0,1700.0,零售业,广东,集体所有制企业,自然人,26897.0,0.55,0.0
5996899,2003.0,3820.0,交通运输业,湖北,股份有限公司,自然人,26899.0,0.78,0.0
5996900,2006.0,5500.0,交通运输业,山东,合伙企业,自然人,26900.0,0.93,0.0
5996901,2007.0,4550.0,服务业,山东,集体所有制企业,企业法人,26901.0,0.72,0.0
5996903,2006.0,490.0,社区服务,湖北,股份有限公司,自然人,26903.0,0.54,0.0
5996904,2007.0,6660.0,工业,山东,有限责任公司,自然人,26904.0,0.55,0.0
5996905,2007.0,6560.0,交通运输业,湖南,集体所有制企业,企业法人,26905.0,0.89,0.0
5996906,2009.0,6500.0,商业服务业,福建,股份有限公司,企业法人,26906.0,0.7,0.0
5996907,2003.0,6830.0,交通运输业,广西,农民专业合作社,企业法人,26907.0,0.84,0.0
5996908,,3070.0,服务业,,农民专业合作社,自然人,26908.0,0.92,0.0
5996909,2014.0,380.0,交通运输业,广西,集体所有制企业,自然人,26909.0,0.69,0.0
